

===============================================      Match : 73 ================================== 
146 , 127 , 2318 
139 , 238 , 2319 
146 , 354 , 2320 
246 , 99 , 2321 
248 , 191 , 2325 
246 , 284 , 2326 
245 , 381 , 2327 
357 , 155 , 2332 
362 , 310 , 2328 
452 , 220 , 2333 
Equipe 2 
46 , 225 , 2176 
118 , 160 , 2179 
116 , 312 , 2180 
196 , 225 , 2181 
269 , 223 , 2182 
353 , 220 , 2186 
432 , 109 , 2187 
433 , 209 , 2188 
431 , 308 , 2193 
427 , 407 , 2189 
519 , 224 , 2194 


===============================================      Match : 1514 ================================== 
Equipe 1 
50 , 225 , 2335 
117 , 119 , 2338 
117 , 231 , 2339 
124 , 345 , 2340 
227 , 124 , 2341 
222 , 245 , 2345 
228 , 354 , 2346 
312 , 157 , 2347 
314 , 305 , 2352 
411 , 223 , 2348 
480 , 221 , 2353 
Equipe 2 
44 , 225 , 2292 
109 , 221 , 2295 
192 , 222 , 2296 
278 , 99 , 2297 
273 , 199 , 2298 
280 , 288 , 2302 
278 , 382 , 2303 
347 , 154 , 2304 
348 , 304 , 2309 
438 , 228 , 2305 
511 , 222 , 2310 


===============================================      Match : 1515 ================================== 
Equipe 1 
42 , 225 , 2269 
121 , 125 , 2272 
125 , 238 , 2273 
125 , 357 , 2274 
206 , 156 , 2275 
212 , 302 , 2279 
303 , 117 , 2280 
310 , 228 , 2281 
302 , 348 , 2286 
406 , 225 , 2282 
485 , 220 , 2287 
Equipe 2 
42 , 225 , 2516 
117 , 224 , 2519 
203 , 120 , 2520 
202 , 244 , 2521 
206 , 354 , 2522 
278 , 153 , 2526 
277 , 312 , 2527 
351 , 162 , 2528 
354 , 311 , 2533 
438 , 228 , 2529 
514 , 231 , 2534 


===============================================      Match : 1516 ================================== 
Equipe 1 
44 , 225 , 2494 
146 , 115 , 2497 
146 , 231 , 2498 
144 , 344 , 2499 
242 , 96 , 2500 
241 , 189 , 2504 
241 , 283 , 2505 
241 , 377 , 2506 
365 , 154 , 2511 
363 , 300 , 2507 
462 , 226 , 2512 
Equipe 2 
45 , 225 , 2244 
135 , 103 , 2247 
135 , 194 , 2248 
128 , 290 , 2249 
130 , 377 , 2250 
245 , 109 , 2254 
250 , 203 , 2255 
245 , 309 , 2256 
254 , 405 , 2261 
364 , 225 , 2257 
467 , 219 , 2262 


===============================================      Match : 1517 ================================== 
Equipe 1 
49 , 225 , 2221 
143 , 97 , 2224 
143 , 191 , 2225 
141 , 288 , 2226 
137 , 377 , 2227 
243 , 125 , 2231 
243 , 240 , 2232 
242 , 350 , 2233 
344 , 159 , 2238 
348 , 309 , 2234 
455 , 218 , 2239 
Equipe 2 
42 , 225 , 2471 
142 , 224 , 2474 
236 , 97 , 2475 
241 , 186 , 2476 
242 , 285 , 2477 
243 , 381 , 2481 
351 , 104 , 2482 
346 , 190 , 2483 
345 , 293 , 2488 
343 , 383 , 2484 
468 , 225 , 2489 


===============================================      Match : 1518 ================================== 
Equipe 1 
44 , 225 , 2449 
103 , 162 , 2452 
109 , 317 , 2453 
191 , 224 , 2454 
287 , 217 , 2455 
347 , 222 , 2459 
423 , 107 , 2460 
427 , 202 , 2461 
425 , 300 , 2466 
423 , 406 , 2462 
513 , 223 , 2467 
Equipe 2 
48 , 225 , 2198 
141 , 97 , 2201 
146 , 186 , 2202 
142 , 281 , 2203 
148 , 374 , 2204 
255 , 109 , 2208 
251 , 207 , 2209 
258 , 300 , 2210 
252 , 405 , 2215 
364 , 223 , 2211 
469 , 223 , 2216 


===============================================      Match : 1519 ================================== 
Equipe 1 
49 , 225 , 2358 
133 , 102 , 2361 
127 , 195 , 2362 
126 , 289 , 2363 
129 , 393 , 2364 
207 , 149 , 2368 
205 , 303 , 2369 
308 , 160 , 2370 
305 , 305 , 2375 
392 , 225 , 2371 
486 , 226 , 2376 
Equipe 2 
42 , 225 , 2426 
112 , 94 , 2429 
120 , 187 , 2430 
115 , 282 , 2431 
116 , 375 , 2432 
199 , 222 , 2436 
278 , 151 , 2437 
286 , 302 , 2438 
359 , 228 , 2443 
439 , 227 , 2439 
519 , 229 , 2444 


===============================================      Match : 1520 ================================== 
Equipe 1 
51 , 225 , 2403 
120 , 228 , 2406 
209 , 118 , 2407 
217 , 240 , 2408 
212 , 358 , 2409 
309 , 97 , 2413 
310 , 194 , 2414 
313 , 289 , 2415 
309 , 384 , 2420 
407 , 223 , 2416 
486 , 224 , 2421 
Equipe 2 
51 , 225 , 2381 
129 , 115 , 2384 
132 , 230 , 2385 
132 , 339 , 2386 
221 , 107 , 2387 
225 , 204 , 2391 
224 , 298 , 2392 
223 , 399 , 2393 
317 , 228 , 2398 
392 , 216 , 2394 
479 , 228 , 2399 


===============================================      Match : 1753 ================================== 
Equipe 1 
50 , 225 , 2675 
141 , 100 , 2678 
137 , 195 , 2679 
145 , 286 , 2680 
145 , 378 , 2681 
259 , 95 , 2685 
261 , 186 , 2686 
254 , 283 , 2687 
259 , 372 , 2692 
365 , 225 , 2688 
451 , 222 , 2693 
Equipe 2 
50 , 225 , 2538 
117 , 222 , 2541 
197 , 220 , 2542 
285 , 119 , 2543 
285 , 247 , 2544 
284 , 362 , 2548 
353 , 113 , 2549 
352 , 225 , 2550 
355 , 340 , 2555 
428 , 218 , 2551 
511 , 224 , 2556 


===============================================      Match : 1754 ================================== 
Equipe 1 
49 , 225 , 2698 
142 , 118 , 2701 
143 , 243 , 2702 
138 , 357 , 2703 
247 , 100 , 2704 
251 , 201 , 2708 
250 , 303 , 2709 
242 , 407 , 2710 
351 , 157 , 2715 
346 , 315 , 2711 
457 , 226 , 2716 
Equipe 2 
51 , 225 , 2652 
113 , 225 , 2655 
192 , 94 , 2656 
193 , 194 , 2657 
190 , 285 , 2658 
191 , 381 , 2662 
276 , 154 , 2663 
278 , 310 , 2664 
360 , 224 , 2669 
432 , 218 , 2665 
508 , 222 , 2670 


===============================================      Match : 1755 ================================== 
Equipe 1 
46 , 225 , 2630 
136 , 150 , 2633 
140 , 298 , 2634 
249 , 120 , 2635 
249 , 237 , 2636 
250 , 358 , 2640 
351 , 96 , 2641 
353 , 196 , 2642 
350 , 284 , 2647 
358 , 379 , 2643 
460 , 227 , 2648 
Equipe 2 
44 , 225 , 2879 
122 , 117 , 2882 
127 , 226 , 2883 
120 , 345 , 2884 
230 , 126 , 2885 
223 , 248 , 2889 
223 , 364 , 2890 
303 , 159 , 2891 
301 , 308 , 2896 
400 , 225 , 2892 
502 , 220 , 2897 


===============================================      Match : 1756 ================================== 
Equipe 1 
48 , 225 , 2855 
98 , 108 , 2858 
96 , 205 , 2859 
92 , 301 , 2860 
98 , 400 , 2861 
167 , 219 , 2865 
243 , 225 , 2866 
312 , 225 , 2867 
377 , 219 , 2872 
471 , 230 , 2868 
541 , 227 , 2873 
Equipe 2 
46 , 225 , 2608 
117 , 116 , 2611 
122 , 229 , 2612 
115 , 348 , 2613 
220 , 113 , 2614 
213 , 227 , 2618 
211 , 346 , 2619 
294 , 220 , 2620 
398 , 152 , 2625 
397 , 298 , 2621 
486 , 227 , 2626 


===============================================      Match : 1757 ================================== 
Equipe 1 
43 , 225 , 2586 
137 , 109 , 2589 
139 , 206 , 2590 
131 , 300 , 2591 
135 , 404 , 2592 
248 , 218 , 2596 
353 , 101 , 2597 
355 , 197 , 2598 
356 , 285 , 2603 
357 , 386 , 2599 
448 , 224 , 2604 
Equipe 2 
51 , 225 , 2831 
103 , 221 , 2834 
179 , 100 , 2835 
185 , 195 , 2836 
184 , 287 , 2837 
177 , 384 , 2841 
253 , 224 , 2842 
308 , 219 , 2843 
393 , 223 , 2848 
457 , 230 , 2844 
536 , 232 , 2849 


===============================================      Match : 1758 ================================== 
Equipe 1 
48 , 225 , 2809 
121 , 158 , 2812 
127 , 299 , 2813 
216 , 106 , 2814 
222 , 198 , 2815 
225 , 302 , 2819 
224 , 396 , 2820 
310 , 157 , 2821 
303 , 307 , 2826 
394 , 226 , 2822 
489 , 226 , 2827 
Equipe 2 
48 , 225 , 2563 
154 , 100 , 2566 
148 , 198 , 2567 
148 , 298 , 2568 
147 , 396 , 2569 
252 , 104 , 2573 
258 , 199 , 2574 
256 , 292 , 2575 
251 , 393 , 2580 
344 , 233 , 2576 
471 , 226 , 2581 


===============================================      Match : 1759 ================================== 
Equipe 1 
48 , 225 , 2722 
109 , 229 , 2725 
181 , 123 , 2726 
179 , 246 , 2727 
175 , 367 , 2728 
257 , 159 , 2732 
257 , 316 , 2733 
320 , 227 , 2734 
388 , 226 , 2739 
467 , 231 , 2735 
537 , 230 , 2740 
Equipe 2 
42 , 225 , 2788 
105 , 229 , 2791 
165 , 224 , 2792 
254 , 226 , 2793 
328 , 122 , 2794 
325 , 236 , 2798 
322 , 344 , 2799 
401 , 158 , 2800 
399 , 315 , 2805 
452 , 221 , 2801 
531 , 220 , 2806 


===============================================      Match : 1760 ================================== 
Equipe 1 
42 , 225 , 2766 
119 , 102 , 2769 
118 , 199 , 2770 
114 , 294 , 2771 
114 , 398 , 2772 
227 , 154 , 2776 
225 , 299 , 2777 
304 , 160 , 2778 
300 , 312 , 2783 
400 , 219 , 2779 
489 , 222 , 2784 
Equipe 2 
48 , 225 , 2744 
129 , 100 , 2747 
128 , 186 , 2748 
132 , 288 , 2749 
129 , 381 , 2750 
206 , 155 , 2754 
212 , 306 , 2755 
311 , 153 , 2756 
305 , 309 , 2761 
403 , 226 , 2757 
496 , 226 , 2762 
